variant,H1_log10Kd,H9_log10Kd,fdl_x,fdl_y
11000010100,-9.516598621874609,-9.219638406858712,106.02893829345705,36.27462005615234
11000010101,-9.552430729258647,-9.384948499791856,105.05410766601562,37.0019416809082
11000010110,-9.532282063764844,-9.633490976475132,105.36622619628906,37.46292495727539
11000010111,-9.53300746026538,-9.664373551829827,104.55486297607422,37.257938385009766
11000011000,-9.45384409660194,-9.479183170633055,106.96127319335938,33.41202926635742
11000011001,-9.55947965410654,-9.715664312985153,105.91962432861328,32.79881286621094
11000011010,-9.486791891676312,-9.747774562484434,103.96155548095705,35.859500885009766
11000011011,-9.536280848699136,-9.871838848421492,104.5511245727539,35.63264465332031
11000011100,-9.523611618333817,-9.357480577930732,106.6940689086914,35.60914993286133
11000011101,-9.55671425201156,-9.575614985980756,106.36433410644533,35.647926330566406
11000011110,-9.549636501328996,-9.518212506965188,105.47623443603516,36.20002365112305
11000011111,-9.550003404853806,-9.613408786267469,106.04712677001952,35.84269332885742
11000100000,-9.45772930815638,-9.546992326831278,41.98857879638672,52.99694061279297
11000100001,-9.40300766852617,-9.539767982923909,38.12803649902344,51.49157333374024
11000100010,-9.314689069619137,-9.526489558364018,41.86933898925781,54.67939376831055
11000100011,-9.357248506470231,-9.83137975755558,41.97441864013672,54.46435546875
11000100100,-9.331244635466213,-9.89372450672792,47.24375915527344,57.247745513916016
11000100101,-9.365186812252537,-9.953809041390654,46.33881759643555,56.51399612426758
11000100110,-9.359923137963746,-10.018967076528831,46.32990646362305,60.06026077270508
11000100111,-9.388874741181883,-10.03727511906854,46.31851959228516,59.81155776977539
11000101000,-9.297208879192194,-9.210741092732176,48.13960266113281,54.88700485229492
11000101001,-9.338492632065234,-9.34958156698288,48.61319732666016,54.86427688598633
11000101010,-9.303411883522726,-9.603835075120369,44.94037628173828,54.84083938598633
11000101011,-9.35493934097522,-9.771294081880685,44.87715148925781,54.59079360961914
11000101100,-9.321788465014423,-9.875830204068768,49.363311767578125,56.70033264160156
11000101101,-9.341232753811395,-9.926735314998377,48.33755874633789,55.94509506225586
11000101110,-9.323686657589588,-9.950211743588794,47.557579040527344,57.86469268798828
11000101111,-9.373831325643389,-10.015956558123372,47.4588737487793,58.58133316040039
11000110000,-9.34345443290082,-9.807098146293193,28.92905044555664,46.370208740234375
11000110001,-9.401947224454185,-9.984244612340817,31.292722702026367,47.6966667175293
11000110010,-9.367375819562826,-9.925955829600104,30.05924797058105,46.64289093017578
11000110011,-9.397056190237596,-10.071489341817989,31.544408798217773,47.63497924804688
11000110100,,,,
11000110101,,,,
11000110110,,,,
11000110111,,,,
11000111000,-9.364113409564828,-10.0017427221661,26.36901092529297,45.02315521240234
11000111001,-9.426567724091903,-10.025819030763904,27.498703002929688,44.90931701660156
11000111010,-9.415101578035364,-10.00009642841453,28.756568908691406,45.60399627685547
11000111011,-9.425911161682173,-10.05203099829536,28.82229995727539,45.957611083984375
11000111100,-9.43349452974365,-10.069270555501893,25.93068122863769,43.95399856567383
11000111101,-9.460154454651423,-10.113757556037188,24.586977005004883,43.1121711730957
11000111110,-9.425716648573788,-10.107967717208664,26.4256591796875,44.260528564453125
11000111111,-9.45989644020577,-10.121654424682,24.71616744995117,42.46620178222656
11001000000,-9.3156848658001,-9.185314014977331,55.95577621459961,53.718563079833984
11001000001,-9.37814203615999,-9.138505699090702,64.36650848388672,52.88607025146485
11001000010,-9.44518441488878,-9.382339152943812,82.265625,48.88777542114258
11001000011,-9.462202596823657,-9.337670795834958,82.23136138916016,50.40501403808594
11001000100,-9.437745470076024,-9.205734241315456,80.08707427978516,49.66876220703125
11001000101,-9.47200844532096,-9.29730424610498,80.17826843261719,50.91108322143555
11001000110,-9.452728666499125,-9.72606362346876,80.51465606689453,49.82030487060547
11001000111,-9.462486568587448,-9.70107644991643,81.02371978759766,50.86662673950195
11001001000,-9.293629939393687,-8.960827584792879,58.29374313354492,53.56033706665039
11001001001,-9.343733658438842,-9.060338100077104,61.00990676879883,53.43717193603516
11001001010,-9.420341341829571,-9.28580765426098,75.5674057006836,51.15733337402344
11001001011,-9.439849837094572,-9.246537022167848,75.57723999023438,51.49380111694336
11001001100,-9.349055316072592,-8.976270925361774,61.7154655456543,53.98567581176758
11001001101,-9.442746575057887,-9.01734729325311,72.8010025024414,52.094276428222656
11001001110,-9.430199065818586,-9.334896707342386,71.0580062866211,52.379974365234375
11001001111,-9.41975752950619,-9.326387985245384,70.87690734863281,52.92326354980469
11001010000,,,,
11001010001,,,,
11001010010,-9.492900188186242,-9.597923789497358,99.2334976196289,40.07191848754883
11001010011,-9.552313306575211,-9.61521016375427,100.95336151123048,39.602783203125
11001010100,-9.517497228452484,-9.314636989721368,104.49175262451172,36.92271041870117
11001010101,-9.552558964248949,-9.334644552188012,103.83704376220705,37.18136215209961
11001010110,-9.533166874842925,-9.707674188042766,105.65303802490234,37.74779891967773
11001010111,-9.53990220213103,-9.746488540436289,104.50265502929688,38.386417388916016
11001011000,-9.468044456525703,-9.50840262148756,105.96383666992188,34.282718658447266
11001011001,-9.518314588402289,-9.713287316936928,105.69222259521484,33.46795654296875
11001011010,-9.47564441185598,-9.786283429330062,104.91929626464844,36.14654541015625
11001011011,-9.504595040768873,-9.845150381235278,105.51297760009766,36.49144744873047
11001011100,-9.527271477188895,-9.398035508168904,105.78562927246094,36.51918029785156
11001011101,-9.55135373606488,-9.5521205531625,105.23817443847656,36.16888427734375
11001011110,-9.52481646223766,-9.622979095646812,105.47978973388672,36.82347869873047
11001011111,-9.547093071488966,-9.711388381858574,105.8276596069336,36.81687927246094
11001100000,-9.335690190939118,-9.337185897346895,45.11610794067383,54.33116149902344
11001100001,-9.45954811396452,-9.525090026969524,42.10604476928711,52.54849243164063
11001100010,-9.348472585763307,-9.729300190654977,42.534366607666016,54.11054229736328
11001100011,-9.428003005437196,-9.79523846476891,40.9721908569336,52.989295959472656
11001100100,-9.373388961985343,-9.866926754038987,47.608642578125,57.35820388793945
11001100101,-9.370091941116089,-9.896249345975248,47.12553024291992,56.76878356933594
11001100110,-9.372340802990305,-9.958494277603558,47.068580627441406,58.98850631713867
11001100111,-9.410657948294396,-10.063103389939355,48.23159790039063,57.95676803588867
11001101000,-9.341389231316754,-9.2715304865702,47.51261901855469,54.35927581787109
11001101001,-9.36296204962714,-9.352830053228574,48.43439102172852,54.03327941894531
11001101010,-9.311381619653789,-9.667573044915905,44.6878547668457,54.08746719360352
11001101011,-9.376020830982194,-9.804522136256892,45.63322067260742,53.77475357055664
11001101100,-9.342133930393189,-9.895304027566876,51.57377624511719,55.30425643920898
11001101101,-9.366409314651934,-9.927857899714596,48.79783630371094,55.618194580078125
11001101110,-9.401655299249516,-10.044283635117976,53.57463073730469,56.27635955810547
11001101111,-9.41014435329306,-10.010782778434068,53.12335205078125,56.61722946166992
11001110000,-9.371593181337836,-9.82905762557854,31.790645599365234,47.37583541870117
11001110001,-9.3948804229467,-9.99286755477239,31.00670623779297,46.69379425048828
11001110010,-9.38664765997587,-9.873565804583937,31.759811401367188,47.87516021728516
11001110011,-9.422005692817118,-9.98928061755604,32.9582405090332,48.094200134277344
11001110100,,,,
11001110101,,,,
11001110110,,,,
11001110111,,,,
11001111000,-9.407139645220738,-9.96310975065797,28.251163482666016,45.42908477783203
11001111001,-9.440882326125823,-10.028581531795462,28.39076805114746,45.23214721679688
11001111010,-9.413330262278274,-10.01152595752998,29.30301284790039,45.94751739501953
11001111011,-9.447250205933312,-10.029194930087735,30.051692962646484,45.9643783569336
11001111100,-9.42297714336259,-10.073106775592809,26.062644958496094,43.91044616699219
11001111101,-9.463261766354094,-10.11046643118982,25.515308380126957,43.30664443969727
11001111110,-9.440189145389567,-10.090476015344306,26.63028335571289,44.129371643066406
11001111111,-9.48040362313322,-10.127148512711836,25.510910034179688,43.14889907836914
11010000000,-9.41232528423535,-9.059275902024376,67.18915557861328,49.14508438110352
11010000001,-9.525635640987678,-9.186614171650277,76.92445373535156,47.13037872314453
11010000010,-9.473592081470713,-9.295822920765405,78.0909423828125,48.857364654541016
11010000011,-9.505266486366272,-9.34984201363683,78.98141479492188,48.54282379150391
11010000100,-9.486519922720182,-9.057446224383536,81.48631286621094,48.66590881347656
11010000101,-9.52099858783578,-9.231716353868665,79.27958679199219,47.94942092895508
11010000110,-9.495453877870249,-9.524857290565336,81.57293701171875,48.44219970703125
11010000111,-9.484441258250609,-9.560974974409795,76.71903991699219,50.76649475097656
11010001000,-9.365940812365857,-8.985911064038088,59.101558685302734,51.46578979492188
11010001001,-9.50715015637602,-9.082563713847833,74.14605712890625,47.557403564453125
11010001010,-9.462844807947873,-9.138382823716825,74.95321655273438,49.17516708374024
11010001011,-9.469713906580935,-9.23248549020384,74.68604278564453,48.54898834228516
11010001100,-9.420168223966169,-8.934359744977268,66.6115951538086,52.05035018920898
11010001101,-9.475266368841526,-9.063552780884551,70.76399230957031,50.68589401245117
11010001110,-9.461813226971216,-9.162171738759932,72.7455062866211,50.6218376159668
11010001111,-9.508275763998702,-9.243059437728654,71.16934967041016,51.38774490356445
11010010000,,,,
11010010001,,,,
11010010010,,,,
11010010011,,,,
11010010100,-9.537596807324356,-9.230326230559312,101.98870086669922,38.36268997192383
11010010101,-9.583889884392816,-9.34732846049625,102.07787322998048,38.01452255249024
11010010110,-9.539391323295632,-9.58216664021174,102.98782348632812,39.51473617553711
11010010111,-9.585216668722198,-9.62046838549781,103.04033660888672,38.122169494628906
11010011000,-9.522814325838796,-9.398432830178931,104.05913543701172,32.077537536621094
11010011001,-9.562647778701091,-9.640797410088307,104.71007537841795,29.51276016235352
11010011010,-9.531828210662963,-9.70098880306636,101.5102081298828,35.93524169921875
11010011011,-9.566118890684091,-9.78516808891157,102.8013153076172,34.21345520019531
11010011100,-9.56622105173618,-9.277212019408212,104.39543151855467,35.753292083740234
11010011101,-9.599715745137132,-9.488539165515103,104.64122772216795,35.889041900634766
11010011110,-9.565554117672708,-9.443165927860322,103.8312759399414,36.57480239868164
11010011111,-9.58017072841556,-9.50149952676088,103.35418701171876,36.74606704711914
11010100000,-9.36643583870736,-9.283881794413814,46.80428314208984,51.97013854980469
11010100001,-9.4749559909063,-9.380832339095637,42.96576690673828,51.09106063842773
11010100010,-9.392188402984443,-9.591220791130532,43.21059799194336,52.12712097167969
11010100011,-9.417867246770465,-9.762605109356926,43.238868713378906,52.25987243652344
11010100100,-9.39667483212585,-9.858622153155814,48.30363082885742,55.247344970703125
11010100101,-9.434614217697504,-9.932775985132322,48.63893508911133,54.43145751953125
11010100110,-9.41769428888766,-9.9528773170775,48.96071243286133,58.9662971496582
11010100111,-9.462329519541708,-10.021434722497457,53.5849838256836,57.83757781982422
11010101000,-9.360763459012114,-9.101609211256957,49.59323501586914,52.30019760131836
11010101001,-9.404485087534702,-9.295088779485653,48.64307022094727,51.95725631713867
11010101010,-9.391241575785704,-9.48383875754688,46.84838104248047,52.62892532348633
11010101011,-9.397013135059105,-9.71433167988411,48.019981384277344,52.31547927856445
11010101100,-9.38418438051289,-9.810034614592007,50.66024398803711,53.85060119628906
11010101101,-9.43812956495896,-9.946314755254487,50.76930618286133,53.531982421875
11010101110,-9.411757636213467,-9.970458286953106,52.13336181640625,55.76291275024414
11010101111,-9.475609849702057,-10.02480168250962,55.16326141357422,55.45691680908203
11010110000,-9.398821972372229,-9.772190883207124,33.30043029785156,47.28228378295898
11010110001,-9.505570654884528,-9.934506929523764,31.4773063659668,44.63090133666992
11010110010,-9.397222520523565,-9.862604444071922,34.256954193115234,47.660675048828125
11010110011,-9.435642748282095,-9.967315827282103,33.47976303100586,46.72795104980469
11010110100,-9.303297288541636,-9.931217603815764,92.79065704345705,-93.83840942382812
11010110101,,,,
11010110110,-9.53476414105045,-9.99345114159356,103.4450225830078,39.165000915527344
11010110111,,,,
11010111000,-9.446539277780786,-9.93520028443458,30.37773323059082,45.1246337890625
11010111001,-9.494425495452807,-9.986233702564732,29.95718002319336,43.84054183959961
11010111010,-9.42575481137728,-9.974577351165664,31.35498809814453,45.47391891479492
11010111011,-9.489767143213957,-10.03808630666738,29.853551864624023,43.5721321105957
11010111100,-9.476954288312175,-10.044627943718297,28.838306427001957,44.69062805175781
11010111101,-9.52639520739546,-10.102913368443527,29.0131893157959,43.264102935791016
11010111110,-9.4763713991562,-10.060126599489609,28.22658348083496,44.079566955566406
11010111111,-9.525433375067404,-10.127068536426767,28.123151779174805,42.67111206054688
11011000000,-9.395456065846226,-9.111862489403736,62.49203109741211,49.25503158569336
11011000001,-9.530911016582516,-9.100150967028863,83.08297729492188,44.89101791381836
11011000010,-9.515584785410429,-9.325070965824404,81.45365905761719,47.40316390991211
11011000011,-9.51493519630458,-9.378403647260194,81.57078552246094,47.08868408203125
11011000100,-9.469776362617573,-9.068813456834048,81.58777618408203,47.42422103881836
11011000101,-9.558501441367651,-9.23147395710138,86.90702056884766,44.83137512207031
11011000110,-9.49593347551916,-9.597795486792643,83.22403717041016,48.32206344604492
11011000111,-9.544321612039557,-9.653196698686004,84.92525482177734,46.453609466552734
11011001000,-9.330131831548806,-8.912266696344238,59.72036361694336,51.56235885620117
11011001001,-9.455342392346688,-9.026718173729632,70.87886047363281,48.40325927734375
11011001010,-9.484385628160387,-9.1678889944416,76.16468048095703,48.29575729370117
11011001011,-9.464321253619618,-9.203987899067783,74.08015441894531,48.6441535949707
11011001100,-9.42480766442246,-8.966685200555817,67.1801986694336,52.26387786865234
11011001101,-9.494376319946308,-9.110283062262369,73.60033416748047,49.46200942993164
11011001110,-9.43129717210601,-9.26192134598054,68.22566223144531,52.30974197387695
11011001111,-9.486709071619527,-9.308492072067509,72.24436950683594,50.76285171508789
11011010000,-9.484049029757646,-9.24765322095626,91.843994140625,35.23983383178711
11011010001,-9.524994902807146,-9.381602220096056,93.27576446533205,37.887001037597656
11011010010,-9.444696178756011,,94.70555114746094,39.83568954467773
11011010011,,,,
11011010100,-9.521062859721946,-9.247533835302844,100.913818359375,37.591773986816406
11011010101,-9.549610329160766,-9.492127907068436,99.11527252197266,38.76059341430664
11011010110,-9.558500488026962,-9.644099525197,101.54781341552734,38.63160705566406
11011010111,-9.583108761138874,-9.664480747061578,100.63469696044922,39.12628936767578
11011011000,-9.524391844778473,-9.422555575029486,103.6299285888672,32.11277770996094
11011011001,-9.538718056899118,-9.727855081098063,102.72612762451172,30.113983154296875
11011011010,-9.546021591091352,-9.782479162249444,100.8233871459961,35.85784912109375
11011011011,-9.548741881541693,-9.832373913981694,100.9226303100586,35.06016159057617
11011011100,-9.531795987785143,-9.252715999697331,103.70436096191406,35.6773796081543
11011011101,-9.570108156631278,-9.444154668775507,101.9290542602539,36.8892822265625
11011011110,-9.560184558352864,-9.512681514717643,103.47314453125,36.78535842895508
11011011111,-9.581211619467329,-9.60620045813124,101.56856536865234,37.7582893371582
11011100000,-9.40731176370256,-9.301974522171898,45.86960220336914,51.05110931396485
11011100001,-9.435797341412286,-9.418685467018646,44.42084884643555,52.05323791503906
11011100010,-9.39586121998507,-9.621776998383332,42.71739959716797,52.203739166259766
11011100011,-9.414498410776844,-9.80282487874767,43.74258041381836,52.30936813354492
11011100100,-9.372151684132623,-9.847267986427063,47.887332916259766,55.97615814208984
11011100101,-9.426848075514524,-9.928291806946184,47.25160598754883,54.30173873901367
11011100110,-9.43313573133117,-10.00669016056604,49.221900939941406,59.34383392333984
11011100111,-9.477520274476683,-10.024596418465189,51.42426681518555,58.20108413696289
11011101000,-9.36911457405242,-9.190052443315746,48.6201171875,52.48245620727539
11011101001,-9.429006303821213,-9.287136911084266,49.23082733154297,52.02421951293945
11011101010,-9.39432929147817,-9.53357705491544,46.91869735717773,52.76422882080078
11011101011,-9.420399258229503,-9.672606755771794,48.40157318115234,52.00991821289063
11011101100,-9.393967735795735,-9.817022272435567,50.81613159179688,53.71181869506836
11011101101,-9.43015971611556,-9.896352834834456,49.90337371826172,52.99640274047852
11011101110,-9.423643098497168,-9.937009335554094,54.4393424987793,55.62771224975586
11011101111,-9.474266229100335,-9.992291611891062,55.78263854980469,55.33198165893555
11011110000,-9.401068245821005,-9.724904784771878,34.40303039550781,47.106075286865234
11011110001,-9.473724526285231,-9.9042747508702,31.919038772583008,45.73566436767578
11011110010,-9.392849114024854,-9.848915786756024,33.951534271240234,47.599857330322266
11011110011,-9.4576492597711,-9.933973598850708,32.84333038330078,46.24351501464844
11011110100,,,,
11011110101,-9.494225532711605,-9.860311924931102,33.686119079589844,46.39209747314453
11011110110,,,,
11011110111,,,,
11011111000,-9.43731500361736,-9.918710698315778,31.2347354888916,45.88833999633789
11011111001,-9.482809891830188,-9.986285959417538,31.261484146118164,44.81968307495117
11011111010,-9.456320280069876,-9.99698022710765,31.48016166687012,45.9178352355957
11011111011,-9.488408629065438,-9.998529346476248,30.879945755004883,44.73830032348633
11011111100,-9.48691487454584,-10.062575339917778,28.124698638916016,44.03820037841797
11011111101,-9.521480482352109,-10.108607832071971,29.50197410583496,43.86509704589844
11011111110,-9.482918987950825,-10.063179590768856,27.65506935119629,43.73260498046875
11011111111,-9.508150889463698,-10.096277983403404,27.6834716796875,42.983646392822266
11100000000,-9.262373975255262,-9.113434755304509,57.30928421020508,53.88505935668945
11100000001,-9.331376647096596,-9.055310187935213,59.19785690307617,53.20176696777344
11100000010,-9.412134781155492,-9.380306383724742,80.64068603515625,49.82179641723633
11100000011,-9.431308690950116,-9.300615771108268,79.4469985961914,50.16169357299805
11100000100,-9.437807211282886,-9.143306616223368,81.142822265625,49.516746520996094
11100000101,-9.471409746369632,-9.232659041343096,81.92936706542969,49.68516159057617
11100000110,-9.476913907014962,-9.60036969155873,82.31670379638672,49.13336181640625
11100000111,-9.473507361245469,-9.706773886509868,82.6839599609375,49.26020431518555
11100001000,-9.281665921455712,-8.918125165490556,57.34146499633789,54.11812210083008
11100001001,-9.374266571906851,-9.018782994413778,62.38803482055664,53.110618591308594
11100001010,-9.44947380206468,-9.189164664840495,79.28840637207031,48.60665130615234
11100001011,-9.390717914361623,-9.196528865869617,68.97749328613281,51.886417388916016
11100001100,-9.371714889774395,-8.88893716823435,66.95388793945312,53.33139419555664
11100001101,-9.423584065784002,-9.002991168821795,73.52452087402344,52.082122802734375
11100001110,-9.424413955464296,-9.211187414734695,75.38339233398438,51.93889999389648
11100001111,-9.422368627956637,-9.304975239801896,74.7064437866211,52.13570022583008
11100010000,-9.509259889668671,,106.58716583251952,30.06574058532715
11100010001,-9.516006374259614,-9.60235689648761,107.31830596923828,27.274282455444336
11100010010,,,,
11100010011,,,,
11100010100,-9.499397363141057,-9.283862137696088,105.68575286865234,34.83494186401367
11100010101,-9.580436536460928,-9.393600245363832,104.22142028808594,36.44146347045898
11100010110,-9.550002671166991,-9.583798057991377,105.26921844482422,36.8045539855957
11100010111,-9.519346649971943,-9.640755229412465,102.74829864501952,39.14111709594727
11100011000,-9.514552106846509,-9.446550695116462,106.46228790283205,30.75115966796875
11100011001,-9.537787568031025,-9.744941983760103,106.8468017578125,31.22285270690918
11100011010,-9.473201223405802,-9.71622638777982,100.1927261352539,37.26354217529297
11100011011,-9.487897423459858,-9.773201055455136,104.37393188476562,35.60268783569336
11100011100,-9.542904106171344,-9.3347422356485,108.07552337646484,34.2872428894043
11100011101,-9.558208778004968,-9.458693238727474,107.24954223632812,35.210689544677734
11100011110,-9.55214167582671,-9.509849963250264,106.02362060546876,36.120025634765625
11100011111,-9.55509374768961,-9.638660554493592,105.65042114257812,36.44256591796875
11100100000,-9.322630934678974,-9.34232617602946,44.01887130737305,53.5772590637207
11100100001,-9.3496560956154,-9.487505501303328,46.8375358581543,53.85346221923828
11100100010,-9.353768142263789,-9.689126253051574,40.558841705322266,53.54608917236328
11100100011,-9.377545002061083,-9.858935711587431,42.70718765258789,54.37852096557617
11100100100,-9.308980022114008,-9.903760450386333,45.677677154541016,55.38034439086914
11100100101,-9.342408892098694,-9.946589928533164,46.42366027832031,55.48946762084961
11100100110,-9.380009528539723,-10.008915557500346,45.744728088378906,60.11182403564453
11100100111,-9.385789461130608,-10.006903139780093,45.97560501098633,59.96494674682617
11100101000,-9.266205740061515,-9.2256057806511,49.6177978515625,54.7264289855957
11100101001,-9.34930096545277,-9.357256764578992,47.68473052978516,54.38158416748047
11100101010,-9.339545370411448,-9.600903773698612,43.64815902709961,54.35039138793945
11100101011,-9.36338878372792,-9.785500912925931,46.668941497802734,54.62737655639648
11100101100,-9.29168166185606,-9.907778657994076,49.105201721191406,56.19490432739258
11100101101,-9.348844534760072,-9.96689134626999,47.808963775634766,55.7669563293457
11100101110,-9.367333681658009,-9.977495293295153,47.46890258789063,58.14524459838867
11100101111,-9.375407070640618,-9.9988861209571,47.17331314086914,58.23072052001953
11100110000,-9.351436312908309,-9.822380145736638,29.68366050720215,46.964542388916016
11100110001,-9.410173978007524,-9.992810817085124,30.58942031860352,47.00417709350586
11100110010,-9.348971432309916,-9.867792973622086,31.028827667236328,48.24953079223633
11100110011,-9.39223599106774,-9.967618765874445,32.1009521484375,47.952392578125
11100110100,-9.391428200728644,,29.34721946716309,46.44050979614258
11100110101,-9.439429257442349,-10.143453772149575,30.251039505004883,46.44327545166016
11100110110,,,,
11100110111,,-9.671649759475734,,
11100111000,-9.388598928362557,-9.966848242460337,27.424917221069336,45.89653015136719
11100111001,-9.414189011395148,-9.969751443999805,29.31657600402832,45.7985954284668
11100111010,-9.405162549864931,-10.010395761026649,29.177425384521484,46.20577239990234
11100111011,-9.427714192184713,-10.054570792834632,29.60037422180176,46.13082504272461
11100111100,-9.422299627833295,-10.07346952220307,26.9804801940918,44.59961318969727
11100111101,-9.412793607013242,-10.064707467455705,27.35188102722168,44.722312927246094
11100111110,-9.44074382722503,-10.079365208586609,26.78973197937012,44.12728500366211
11100111111,-9.443397064938802,-10.087819611244326,26.399246215820312,43.86325454711914
11101000000,-9.25275893133859,-9.055067338144916,55.8665657043457,54.27321243286133
11101000001,-9.36809708145465,-9.157299988295582,61.01906204223633,52.77139663696289
11101000010,-9.452906114803485,-9.3687987770981,83.8914794921875,47.8304443359375
11101000011,-9.454018261512983,-9.317991569964883,82.98320007324219,48.91765975952149
11101000100,-9.490127761786,-9.197774038326472,87.41275787353516,46.54557037353516
11101000101,-9.514113599945118,-9.237823885090464,86.69770812988281,47.1357421875
11101000110,-9.487441789517325,-9.61286437916232,85.78250885009766,47.967098236083984
11101000111,-9.498581305184516,-9.645755206758366,86.46224212646484,48.82616424560547
11101001000,-9.262510252249635,-8.937507486378188,57.168643951416016,53.95807647705078
11101001001,-9.32295906672411,-8.997340215354809,61.47286605834961,52.95480346679688
11101001010,-9.435836388697954,-9.271474874198285,77.1954116821289,50.62419128417969
11101001011,-9.435474654851436,-9.216209605817571,76.74136352539062,51.49423599243164
11101001100,-9.339037009685422,-9.069717599961264,62.45652770996094,54.0682258605957
11101001101,-9.423498507999629,-9.095900866691562,73.42707061767578,51.72202301025391
11101001110,-9.408258426106798,-9.370672358031408,72.17908477783203,52.28604888916016
11101001111,-9.43220619311592,-9.370913349706807,75.16193389892578,51.84992599487305
11101010000,,,,
11101010001,,,,
11101010010,-9.43804290470416,-9.40874989648571,94.22833251953124,42.17741394042969
11101010011,-9.484975171622564,-9.51284896248351,97.78760528564452,40.7011947631836
11101010100,-9.532575899532082,-9.36659674777196,103.75481414794922,37.96702194213867
11101010101,-9.548351601080697,-9.394062220013726,102.7309112548828,37.95344543457031
11101010110,-9.536276551017966,-9.68268327406838,103.34070587158205,38.27106094360352
11101010111,-9.53046406920457,-9.711570984808922,102.36344909667967,39.11349487304688
11101011000,-9.506594896641504,-9.508229671009705,105.73391723632812,31.88776588439941
11101011001,-9.534814355508672,-9.751450929012432,107.3534164428711,31.08536720275879
11101011010,-9.48929668341585,-9.778922776299382,103.07202911376952,36.03683471679688
11101011011,-9.515374436524391,-9.797379394104288,104.01134490966795,36.42182540893555
11101011100,-9.53330134740275,-9.37880335167796,105.5762176513672,35.75048828125
11101011101,-9.540868877180714,-9.51051995863809,106.2103042602539,35.822288513183594
11101011110,-9.55668567453514,-9.57317193098602,105.10763549804688,37.16805648803711
11101011111,-9.532865624936749,-9.630818313842498,104.81705474853516,36.95424270629883
11101100000,-9.30697303722795,-9.343953981317265,45.54485702514648,54.116729736328125
11101100001,-9.349796917383737,-9.486754440536034,47.42262649536133,53.77801513671875
11101100010,-9.354508241530787,-9.729768002702643,42.06639099121094,54.12165832519531
11101100011,-9.392279790175468,-9.842373896395127,42.93861389160156,54.28094482421875
11101100100,-9.32880973347735,-9.898677282246194,47.09574890136719,55.95528411865234
11101100101,-9.34631708938593,-9.94875786940754,47.25143432617188,55.82491302490234
11101100110,-9.379065027253269,-10.01188687637278,46.1842041015625,60.39679718017578
11101100111,-9.38402433797571,-10.068555258268391,46.44075393676758,59.069366455078125
11101101000,-9.302765661162262,-9.270054748895232,47.29092788696289,54.6969108581543
11101101001,-9.372462538889602,-9.34861698821756,47.032413482666016,53.85091018676758
11101101010,-9.340714063769877,-9.672141411681991,44.497188568115234,54.29009628295898
11101101011,-9.371322660887976,-9.73947747622736,45.423072814941406,54.05595779418945
11101101100,-9.310292316598543,-9.894799485373785,50.02167892456055,55.4906120300293
11101101101,-9.343118587732455,-9.944349366430783,47.8027458190918,56.09292984008789
11101101110,-9.371480416852856,-10.031773696188855,49.616737365722656,57.59537887573242
11101101111,-9.384842307468638,-10.00648097852236,48.130252838134766,57.70368576049805
11101110000,-9.352843357835038,-9.879608577107684,30.85577774047852,47.16338348388672
11101110001,-9.419314548238663,-9.99967575502678,31.34169006347656,46.7124252319336
11101110010,-9.3866232143235,-9.932254942522716,31.620397567749023,47.62863540649414
11101110011,-9.417141678422764,-9.99955967477119,32.29551696777344,47.71062088012695
11101110100,-9.435774380326796,-10.120767117935335,29.17568016052246,46.410255432128906
11101110101,,,,
11101110110,,,,
11101110111,,,,
11101111000,-9.397126257812277,-9.95561079367095,28.14102935791016,45.684696197509766
11101111001,-9.42630231189463,-10.005943604520256,30.14289093017578,46.30125427246094
11101111010,-9.42817568604502,-10.034521316552452,29.647682189941406,45.78392791748047
11101111011,-9.41186996417735,-10.041882979473645,30.541168212890625,47.15352630615234
11101111100,-9.440472134703423,-10.07323076191635,27.06578254699707,44.67819213867188
11101111101,-9.464219236826708,-10.121124818610731,25.77617645263672,44.05162048339844
11101111110,-9.442793539936144,-10.093418250049195,26.84124565124512,44.09477233886719
11101111111,-9.43824329994073,-10.102036975952856,26.95875740051269,43.95228958129883
11110000000,-9.464199367995096,-9.038016501455877,83.13762664794922,42.196075439453125
11110000001,-9.517653965263095,-9.222782300642129,79.2059555053711,45.29948043823242
11110000010,-9.504671384131765,-9.301797724687248,80.88399505615234,47.46784591674805
11110000011,-9.48272173609864,-9.325289621669974,80.45257568359375,47.19602966308594
11110000100,-9.515751190055065,-9.115919391148466,84.42533874511719,46.23624038696289
11110000101,-9.55293469276378,-9.24180572884491,85.07821655273438,45.55685806274414
11110000110,-9.489012015069545,-9.617953297782362,81.89887237548828,48.10714721679688
11110000111,-9.500279710833908,-9.624774246745034,79.41357421875,48.79752731323242
11110001000,-9.346913662540167,-9.000704667793283,60.84623718261719,51.35095977783203
11110001001,-9.470914973202614,-9.067148862814689,71.30652618408203,49.09767532348633
11110001010,-9.457627312958644,-9.155612950378805,76.7173843383789,48.24528884887695
11110001011,-9.493899003435306,-9.2077013848821,76.61746215820312,47.8752326965332
11110001100,-9.45283857944706,-8.937341826107273,69.88528442382812,51.284141540527344
11110001101,-9.457955957833937,-9.05738778948058,70.54875183105469,50.912357330322266
11110001110,-9.488602025540867,-9.24544564897233,77.07466125488281,49.28351974487305
11110001111,-9.46778815568208,-9.277860465183316,71.67264556884766,50.878204345703125
11110010000,-9.478633494938514,-9.048094785747857,99.85549926757812,28.91812515258789
